timestamp,speed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,yaw,pitch,roll,accel_mag,freq_meanHz,freq_rms,freq_dominantHz
2025-11-02T15:14:33.613Z,0.0,-1.271,1.334,10.934,-0.299,-0.258,-1.073,0.0,6.91,6.63,1.278,0.0,0.0,0.0
2025-11-02T15:14:33.633Z,0.0,-1.271,1.334,10.934,0.308,0.897,-0.216,-3.98,6.91,6.63,1.278,0.0,0.0,0.0
2025-11-02T15:14:33.692Z,0.0,-1.075,1.283,12.481,0.308,0.897,-0.216,-3.98,5.85,4.92,2.783,0.0,0.0,0.0
2025-11-02T15:14:33.896Z,0.0,0.397,1.288,9.459,0.308,0.897,-0.216,-3.98,7.75,-2.41,0.255,0.0,0.0,0.0
2025-11-02T15:14:33.957Z,0.0,0.397,1.288,9.459,-0.133,-0.08,-1.094,-24.1,7.75,-2.41,0.255,0.0,0.0,0.0
2025-11-02T15:14:34.097Z,0.0,-0.16,1.18,9.474,-0.133,-0.08,-1.094,-24.1,7.1,0.97,0.262,0.0,0.0,0.0
2025-11-02T15:14:34.280Z,0.0,-0.16,1.18,9.474,-0.052,-0.482,-0.585,-34.9,7.1,0.97,0.262,0.0,0.0,0.0
2025-11-02T15:14:34.302Z,0.0,-0.232,2.148,10.563,-0.052,-0.482,-0.585,-34.9,11.49,1.26,0.972,0.0,0.0,0.0
2025-11-02T15:14:34.502Z,0.0,1.171,0.199,11.99,-0.052,-0.482,-0.585,-34.9,0.95,-5.58,2.239,0.0,0.0,0.0
2025-11-02T15:14:34.604Z,0.0,1.171,0.199,11.99,-0.016,0.156,-0.773,-49.16,0.95,-5.58,2.239,0.0,0.0,0.0
2025-11-02T15:14:34.704Z,0.0,0.991,2.037,9.919,-0.016,0.156,-0.773,-49.16,11.55,-5.71,0.365,0.0,0.0,0.0
2025-11-02T15:14:34.907Z,0.0,2.15,3.077,10.005,-0.016,0.156,-0.773,-49.16,16.73,-12.13,0.876,0.0,0.0,0.0
2025-11-02T15:14:34.919Z,0.0,2.15,3.077,10.005,0.577,-0.148,-1.344,-73.96,16.73,-12.13,0.876,0.0,0.0,0.0
2025-11-02T15:14:35.105Z,0.0,3.788,4.183,10.156,0.577,-0.148,-1.344,-73.96,21.1,-20.45,1.808,0.0,0.0,0.0
2025-11-02T15:14:35.247Z,0.0,3.788,4.183,10.156,0.61,-2.473,-2.308,-116.4,21.1,-20.45,1.808,0.0,0.0,0.0
2025-11-02T15:14:35.309Z,0.0,2.907,7.875,4.757,0.61,-2.473,-2.308,-116.4,54.7,-31.42,0.162,0.0,0.0,0.0
2025-11-02T15:14:35.510Z,0.0,-1.444,6.993,4.029,0.61,-2.473,-2.308,-116.4,58.53,19.71,1.611,0.0,0.0,0.0
2025-11-02T15:14:35.572Z,0.0,-1.444,6.993,4.029,-0.165,0.005,-0.104,-118.32,58.53,19.71,1.611,0.0,0.0,0.0
2025-11-02T15:14:35.711Z,0.0,0.694,8.092,5.557,-0.165,0.005,-0.104,-118.32,55.32,-7.12,0.031,0.0,0.0,0.0
2025-11-02T15:14:35.892Z,0.0,0.694,8.092,5.557,0.136,-0.354,-0.273,-123.34,55.32,-7.12,0.031,0.0,0.0,0.0
2025-11-02T15:14:35.903Z,0.0,-1.008,7.812,4.535,0.136,-0.354,-0.273,-123.34,59.26,12.53,0.721,0.0,0.0,0.0
2025-11-02T15:14:36.115Z,0.0,-0.955,7.968,4.398,0.136,-0.354,-0.273,-123.34,60.54,12.25,0.659,0.0,0.0,0.0
2025-11-02T15:14:36.213Z,0.0,-0.955,7.968,4.398,-0.364,-0.547,0.329,-117.27,60.54,12.25,0.659,0.0,0.0,0.0
2025-11-02T15:14:36.313Z,0.0,1.087,8.452,4.154,-0.364,-0.547,0.329,-117.27,63.07,-14.66,0.33,0.0,0.0,0.0
2025-11-02T15:14:36.516Z,0.0,-1.393,5.947,4.879,-0.364,-0.547,0.329,-117.27,49.53,15.94,1.992,0.0,0.0,0.0
2025-11-02T15:14:36.527Z,0.0,-1.393,5.947,4.879,-0.234,3.062,2.95,-62.85,49.53,15.94,1.992,0.0,0.0,0.0
2025-11-02T15:14:36.715Z,0.0,6.673,3.211,4.824,-0.234,3.062,2.95,-62.85,21.3,-54.13,0.972,0.0,0.0,0.0
2025-11-02T15:14:36.855Z,0.0,6.673,3.211,4.824,-1.457,-2.156,5.932,46.6,21.3,-54.13,0.972,0.0,0.0,0.0
2025-11-02T15:14:36.913Z,0.0,10.793,-9.471,12.186,-1.457,-2.156,5.932,46.6,-30.19,-41.53,9.024,0.0,0.0,0.0
2025-11-02T15:14:37.117Z,0.0,9.807,-3.323,1.585,-1.457,-2.156,5.932,46.6,-18.5,-80.82,0.665,0.0,0.0,0.0
2025-11-02T15:14:37.178Z,0.0,9.807,-3.323,1.585,-0.978,-2.591,-1.718,15.01,-18.5,-80.82,0.665,0.0,0.0,0.0
2025-11-02T15:14:37.316Z,0.0,9.627,-2.847,-3.675,-0.978,-2.591,-1.718,15.01,-15.44,-110.89,0.881,0.0,0.0,0.0
2025-11-02T15:14:37.500Z,0.0,9.627,-2.847,-3.675,3.558,-1.139,0.356,21.56,-15.44,-110.89,0.881,0.0,0.0,0.0
2025-11-02T15:14:37.510Z,0.0,4.992,-5.643,-1.396,3.558,-1.139,0.356,21.56,-47.43,-105.62,2.148,0.0,0.0,0.0
2025-11-02T15:14:37.720Z,0.0,7.93,-6.057,-0.601,3.558,-1.139,0.356,21.56,-37.3,-94.33,0.187,0.0,0.0,0.0
2025-11-02T15:14:37.820Z,0.0,7.93,-6.057,-0.601,0.593,-0.43,2.037,59.14,-37.3,-94.33,0.187,0.0,0.0,0.0
2025-11-02T15:14:37.916Z,0.0,5.409,-7.317,0.113,0.593,-0.43,2.037,59.14,-53.52,-88.81,0.711,0.0,0.0,0.0
2025-11-02T15:14:38.120Z,0.0,6.273,-5.957,-0.292,0.593,-0.43,2.037,59.14,-43.49,-92.67,1.155,0.0,0.0,0.0
2025-11-02T15:14:38.145Z,0.0,6.273,-5.957,-0.292,-0.637,0.647,-0.121,56.91,-43.49,-92.67,1.155,0.0,0.0,0.0
2025-11-02T15:14:38.323Z,0.0,8.219,-5.564,0.52,-0.637,0.647,-0.121,56.91,-34.04,-86.38,0.129,0.0,0.0,0.0
2025-11-02T15:14:38.462Z,0.0,8.219,-5.564,0.52,0.329,-0.194,0.043,57.7,-34.04,-86.38,0.129,0.0,0.0,0.0
2025-11-02T15:14:38.522Z,0.0,7.477,-6.314,0.903,0.329,-0.194,0.043,57.7,-39.97,-83.12,0.018,0.0,0.0,0.0
2025-11-02T15:14:38.722Z,0.0,7.731,-6.091,1.041,0.329,-0.194,0.043,57.7,-37.98,-82.33,0.087,0.0,0.0,0.0
2025-11-02T15:14:38.785Z,0.0,7.731,-6.091,1.041,0.064,-0.038,-0.01,57.52,-37.98,-82.33,0.087,0.0,0.0,0.0
2025-11-02T15:14:38.843Z,0.26,7.731,-6.091,1.041,0.064,-0.038,-0.01,57.52,-37.98,-82.33,0.087,0.0,0.0,0.0
2025-11-02T15:14:38.922Z,0.26,7.64,-6.146,0.946,0.064,-0.038,-0.01,57.52,-38.6,-82.94,0.041,0.0,0.0,0.0
2025-11-02T15:14:39.098Z,0.26,7.64,-6.146,0.946,-0.012,0.017,0.005,57.63,-38.6,-82.94,0.041,0.0,0.0,0.0
2025-11-02T15:14:39.122Z,0.26,7.673,-6.235,0.702,-0.012,0.017,0.005,57.63,-38.98,-84.78,0.102,0.0,0.0,0.0
2025-11-02T15:14:39.327Z,0.26,7.755,-5.827,0.749,-0.012,0.017,0.005,57.63,-36.8,-84.48,0.081,0.0,0.0,0.0
2025-11-02T15:14:39.433Z,0.26,7.755,-5.827,0.749,0.215,-0.075,0.013,57.86,-36.8,-84.48,0.081,0.0,0.0,0.0
2025-11-02T15:14:39.529Z,0.26,7.743,-6.211,1.077,0.215,-0.075,0.013,57.86,-38.47,-82.08,0.174,0.0,0.0,0.0
2025-11-02T15:14:39.733Z,0.26,7.683,-6.297,1.015,0.215,-0.075,0.013,57.86,-39.09,-82.47,0.175,0.0,0.0,0.0
2025-11-02T15:14:39.746Z,0.26,7.683,-6.297,1.015,-0.125,0.13,-0.032,57.28,-39.09,-82.47,0.175,0.0,0.0,0.0
2025-11-02T15:14:39.932Z,0.26,7.76,-6.115,1.099,-0.125,0.13,-0.032,57.28,-37.96,-81.94,0.13,0.0,0.0,0.0
2025-11-02T15:14:40.072Z,0.26,7.76,-6.115,1.099,-0.103,-0.021,0.039,58.0,-37.96,-81.94,0.13,0.0,0.0,0.0
2025-11-02T15:14:40.134Z,0.26,7.963,-5.861,0.826,-0.103,-0.021,0.039,58.0,-36.21,-84.08,0.112,0.0,0.0,0.0
2025-11-02T15:14:40.335Z,0.26,7.585,-6.357,1.039,-0.103,-0.021,0.039,58.0,-39.7,-82.2,0.141,0.0,0.0,0.0
2025-11-02T15:14:40.396Z,0.26,7.585,-6.357,1.039,-0.06,0.106,-0.018,57.66,-39.7,-82.2,0.141,0.0,0.0,0.0
2025-11-02T15:14:40.536Z,0.26,7.812,-5.974,0.857,-0.06,0.106,-0.018,57.66,-37.24,-83.74,0.062,0.0,0.0,0.0
2025-11-02T15:14:40.717Z,0.26,7.812,-5.974,0.857,-0.024,0.038,-0.015,57.39,-37.24,-83.74,0.062,0.0,0.0,0.0
2025-11-02T15:14:40.741Z,0.26,7.532,-6.254,0.606,-0.024,0.038,-0.015,57.39,-39.61,-85.4,0.001,0.0,0.0,0.0
2025-11-02T15:14:40.871Z,0.22,7.532,-6.254,0.606,-0.024,0.038,-0.015,57.39,-39.61,-85.4,0.001,0.0,0.0,0.0
2025-11-02T15:14:40.937Z,0.22,7.496,-6.316,0.747,-0.024,0.038,-0.015,57.39,-39.98,-84.31,0.021,0.0,0.0,0.0
2025-11-02T15:14:41.037Z,0.22,7.496,-6.316,0.747,-0.101,0.01,0.009,57.56,-39.98,-84.31,0.021,0.0,0.0,0.0
2025-11-02T15:14:41.146Z,0.22,7.676,-6.11,0.924,-0.101,0.01,0.009,57.56,-38.32,-83.13,0.044,0.0,0.0,0.0
2025-11-02T15:14:41.348Z,0.22,7.7,-6.17,0.919,-0.101,0.01,0.009,57.56,-38.51,-83.19,0.1,0.0,0.0,0.0
2025-11-02T15:14:41.355Z,0.22,7.7,-6.17,0.919,-0.194,0.028,0.027,58.07,-38.51,-83.19,0.1,0.0,0.0,0.0
2025-11-02T15:14:41.548Z,0.22,7.602,-6.256,0.498,-0.194,0.028,0.027,58.07,-39.39,-86.25,0.048,0.0,0.0,0.0
2025-11-02T15:14:41.680Z,0.22,7.602,-6.256,0.498,-0.04,-0.024,0.042,58.85,-39.39,-86.25,0.048,0.0,0.0,0.0
2025-11-02T15:14:41.740Z,0.22,7.647,-6.151,0.385,-0.04,-0.024,0.042,58.85,-38.77,-87.11,0.011,0.0,0.0,0.0
2025-11-02T15:14:41.796Z,0.14,7.647,-6.151,0.385,-0.04,-0.024,0.042,58.85,-38.77,-87.11,0.011,0.0,0.0,0.0
2025-11-02T15:14:41.941Z,0.14,7.484,-6.304,0.692,-0.04,-0.024,0.042,58.85,-39.99,-84.72,0.0,0.0,0.0,0.0
2025-11-02T15:14:41.994Z,0.14,7.484,-6.304,0.692,-0.039,0.074,-0.002,58.8,-39.99,-84.72,0.0,0.0,0.0,0.0
2025-11-02T15:14:42.144Z,0.14,7.482,-6.306,0.455,-0.039,0.074,-0.002,58.8,-40.07,-86.52,0.014,0.0,0.0,0.0
2025-11-02T15:14:42.303Z,0.09,7.482,-6.306,0.455,-0.039,0.074,-0.002,58.8,-40.07,-86.52,0.014,0.0,0.0,0.0
2025-11-02T15:14:42.317Z,0.09,7.482,-6.306,0.455,-0.084,0.021,0.023,59.22,-40.07,-86.52,0.014,0.0,0.0,0.0
2025-11-02T15:14:42.343Z,0.09,7.697,-6.167,0.529,-0.084,0.021,0.023,59.22,-38.64,-86.07,0.068,0.0,0.0,0.0
2025-11-02T15:14:42.544Z,0.09,7.427,-6.507,0.524,-0.084,0.021,0.023,59.22,-41.15,-85.96,0.078,0.0,0.0,0.0
2025-11-02T15:14:42.639Z,0.09,7.427,-6.507,0.524,-0.084,0.009,-0.005,59.11,-41.15,-85.96,0.078,0.0,0.0,0.0
2025-11-02T15:14:42.748Z,0.09,7.563,-6.34,0.555,-0.084,0.009,-0.005,59.11,-39.9,-85.8,0.075,0.0,0.0,0.0
2025-11-02T15:14:42.793Z,0.12,7.563,-6.34,0.555,-0.084,0.009,-0.005,59.11,-39.9,-85.8,0.075,0.0,0.0,0.0
2025-11-02T15:14:42.950Z,0.12,7.697,-6.206,0.395,-0.084,0.009,-0.005,59.11,-38.84,-87.06,0.085,0.0,0.0,0.0
2025-11-02T15:14:42.960Z,0.12,7.697,-6.206,0.395,-0.023,0.016,-0.004,59.04,-38.84,-87.06,0.085,0.0,0.0,0.0
2025-11-02T15:14:43.153Z,0.12,7.738,-6.22,0.405,-0.023,0.016,-0.004,59.04,-38.76,-87.01,0.126,0.0,0.0,0.0
2025-11-02T15:14:43.290Z,0.12,7.738,-6.22,0.405,0.036,-0.065,0.02,59.41,-38.76,-87.01,0.126,0.0,0.0,0.0
2025-11-02T15:14:43.357Z,0.12,7.623,-6.381,0.625,0.036,-0.065,0.02,59.41,-39.83,-85.31,0.151,0.0,0.0,0.0
2025-11-02T15:14:43.558Z,0.12,7.628,-6.251,0.575,0.036,-0.065,0.02,59.41,-39.26,-85.69,0.069,0.0,0.0,0.0
2025-11-02T15:14:43.610Z,0.12,7.628,-6.251,0.575,0.044,0.031,-0.011,59.2,-39.26,-85.69,0.069,0.0,0.0,0.0
2025-11-02T15:14:43.760Z,0.12,7.532,-6.328,0.594,0.044,0.031,-0.011,59.2,-39.95,-85.49,0.045,0.0,0.0,0.0
2025-11-02T15:14:43.849Z,0.07,7.532,-6.328,0.594,0.044,0.031,-0.011,59.2,-39.95,-85.49,0.045,0.0,0.0,0.0
2025-11-02T15:14:43.930Z,0.07,7.532,-6.328,0.594,-0.018,-0.008,0.02,59.58,-39.95,-85.49,0.045,0.0,0.0,0.0
2025-11-02T15:14:43.956Z,0.07,7.681,-6.22,0.493,-0.018,-0.008,0.02,59.58,-38.94,-86.33,0.086,0.0,0.0,0.0
2025-11-02T15:14:44.161Z,0.07,7.767,-6.292,0.558,-0.018,-0.008,0.02,59.58,-38.94,-85.89,0.201,0.0,0.0,0.0
2025-11-02T15:14:44.254Z,0.07,7.767,-6.292,0.558,0.031,-0.008,0.007,59.71,-38.94,-85.89,0.201,0.0,0.0,0.0
2025-11-02T15:14:44.370Z,0.07,7.683,-6.354,0.464,0.031,-0.008,0.007,59.71,-39.54,-86.54,0.171,0.0,0.0,0.0
2025-11-02T15:14:44.572Z,0.07,7.508,-6.302,0.464,0.031,-0.008,0.007,59.71,-39.95,-86.46,0.003,0.0,0.0,0.0
2025-11-02T15:14:44.579Z,0.07,7.508,-6.302,0.464,-0.007,0.018,0.028,60.23,-39.95,-86.46,0.003,0.0,0.0,0.0
2025-11-02T15:14:44.777Z,0.07,7.616,-6.249,0.39,-0.007,0.018,0.028,60.23,-39.33,-87.07,0.049,0.0,0.0,0.0
2025-11-02T15:14:44.867Z,0.06,7.616,-6.249,0.39,-0.007,0.018,0.028,60.23,-39.33,-87.07,0.049,0.0,0.0,0.0
2025-11-02T15:14:44.898Z,0.06,7.616,-6.249,0.39,0.11,-0.028,0.003,60.28,-39.33,-87.07,0.049,0.0,0.0,0.0
2025-11-02T15:14:44.971Z,0.06,7.403,-6.555,0.381,0.11,-0.028,0.003,60.28,-41.49,-87.06,0.085,0.0,0.0,0.0
2025-11-02T15:14:45.175Z,0.06,7.597,-6.493,0.321,0.11,-0.028,0.003,60.28,-40.5,-87.58,0.189,0.0,0.0,0.0
2025-11-02T15:14:45.216Z,0.06,7.597,-6.493,0.321,-0.075,0.009,0.006,60.4,-40.5,-87.58,0.189,0.0,0.0,0.0
2025-11-02T15:14:45.375Z,0.06,7.609,-6.385,0.453,-0.075,0.009,0.006,60.4,-39.95,-86.6,0.133,0.0,0.0,0.0
2025-11-02T15:14:45.541Z,0.06,7.609,-6.385,0.453,0.064,0.004,0.008,60.54,-39.95,-86.6,0.133,0.0,0.0,0.0
2025-11-02T15:14:45.577Z,0.06,7.563,-6.438,0.417,0.064,0.004,0.008,60.54,-40.36,-86.85,0.131,0.0,0.0,0.0
2025-11-02T15:14:45.779Z,0.06,7.606,-6.376,0.395,0.064,0.004,0.008,60.54,-39.93,-87.03,0.123,0.0,0.0,0.0
2025-11-02T15:14:45.862Z,0.06,7.606,-6.376,0.395,-0.07,0.014,-0.004,60.47,-39.93,-87.03,0.123,0.0,0.0,0.0
2025-11-02T15:14:45.980Z,0.06,7.468,-6.395,0.414,-0.07,0.014,-0.004,60.47,-40.53,-86.83,0.03,0.0,0.0,0.0
2025-11-02T15:14:46.179Z,0.06,7.532,-6.366,0.4,-0.07,0.014,-0.004,60.47,-40.16,-86.96,0.06,0.0,0.0,0.0
2025-11-02T15:14:46.185Z,0.06,7.532,-6.366,0.4,-0.01,0.011,0.01,60.66,-40.16,-86.96,0.06,0.0,0.0,0.0
2025-11-02T15:14:46.383Z,0.06,7.762,-6.294,0.352,-0.01,0.011,0.01,60.66,-39.01,-87.4,0.19,0.0,0.0,0.0
2025-11-02T15:14:46.505Z,0.06,7.762,-6.294,0.352,-0.033,0.019,0.028,61.17,-39.01,-87.4,0.19,0.0,0.0,0.0
2025-11-02T15:14:46.583Z,0.06,7.633,-6.33,0.5,-0.033,0.019,0.028,61.17,-39.61,-86.25,0.119,0.0,0.0,0.0
2025-11-02T15:14:46.783Z,0.06,7.338,-6.61,0.476,-0.033,0.019,0.028,61.17,-41.95,-86.29,0.078,0.0,0.0,0.0
2025-11-02T15:14:46.829Z,0.06,7.338,-6.61,0.476,-0.08,0.097,-0.05,60.25,-41.95,-86.29,0.078,0.0,0.0,0.0
2025-11-02T15:14:46.855Z,0.1,7.338,-6.61,0.476,-0.08,0.097,-0.05,60.25,-41.95,-86.29,0.078,0.0,0.0,0.0
2025-11-02T15:14:46.984Z,0.1,7.626,-6.426,0.101,-0.08,0.097,-0.05,60.25,-40.12,-89.24,0.163,0.0,0.0,0.0
2025-11-02T15:14:47.149Z,0.1,7.626,-6.426,0.101,0.058,0.029,-0.06,59.15,-40.12,-89.24,0.163,0.0,0.0,0.0
2025-11-02T15:14:47.190Z,0.1,7.645,-6.148,0.56,0.058,0.029,-0.06,59.15,-38.73,-85.81,0.016,0.0,0.0,0.0
2025-11-02T15:14:47.386Z,0.1,7.786,-6.474,0.752,0.058,0.029,-0.06,59.15,-39.61,-84.48,0.344,0.0,0.0,0.0
2025-11-02T15:14:47.469Z,0.1,7.786,-6.474,0.752,-0.026,0.038,-0.035,58.49,-39.61,-84.48,0.344,0.0,0.0,0.0
2025-11-02T15:14:47.593Z,0.1,7.87,-5.916,1.111,-0.026,0.038,-0.035,58.49,-36.66,-81.97,0.098,0.0,0.0,0.0
2025-11-02T15:14:47.789Z,0.1,7.87,-5.916,1.111,0.233,-0.137,0.057,59.55,-36.66,-81.97,0.098,0.0,0.0,0.0
2025-11-02T15:14:47.796Z,0.1,8.021,-5.816,0.891,0.233,-0.137,0.057,59.55,-35.78,-83.66,0.137,0.0,0.0,0.0
2025-11-02T15:14:47.832Z,0.1,8.021,-5.816,0.891,0.233,-0.137,0.057,59.55,-35.78,-83.66,0.137,0.0,0.0,0.0
2025-11-02T15:14:47.996Z,0.1,7.41,-6.409,1.281,0.233,-0.137,0.057,59.55,-40.44,-80.19,0.071,0.0,0.0,0.0
2025-11-02T15:14:48.112Z,0.1,7.41,-6.409,1.281,-0.194,0.027,-0.018,59.21,-40.44,-80.19,0.071,0.0,0.0,0.0
2025-11-02T15:14:48.197Z,0.1,7.819,-6.055,1.037,-0.194,0.027,-0.018,59.21,-37.51,-82.45,0.134,0.0,0.0,0.0
2025-11-02T15:14:48.398Z,0.1,8.107,-5.813,0.924,-0.194,0.027,-0.018,59.21,-35.47,-83.5,0.208,0.0,0.0,0.0
2025-11-02T15:14:48.433Z,0.1,8.107,-5.813,0.924,0.272,-0.092,-0.048,58.32,-35.47,-83.5,0.208,0.0,0.0,0.0
2025-11-02T15:14:48.596Z,0.1,7.999,-5.701,1.135,0.272,-0.092,-0.048,58.32,-35.21,-81.93,0.078,0.0,0.0,0.0
2025-11-02T15:14:48.756Z,0.1,7.999,-5.701,1.135,-0.156,0.038,-0.001,58.31,-35.21,-81.93,0.078,0.0,0.0,0.0
2025-11-02T15:14:48.801Z,0.1,7.738,-6.148,0.778,-0.156,0.038,-0.001,58.31,-38.33,-84.26,0.104,0.0,0.0,0.0
2025-11-02T15:14:48.882Z,0.07,7.738,-6.148,0.778,-0.156,0.038,-0.001,58.31,-38.33,-84.26,0.104,0.0,0.0,0.0
2025-11-02T15:14:49.007Z,0.07,7.805,-6.026,0.826,-0.156,0.038,-0.001,58.31,-37.52,-83.96,0.085,0.0,0.0,0.0
2025-11-02T15:14:49.077Z,0.07,7.805,-6.026,0.826,-0.19,0.121,0.009,58.47,-37.52,-83.96,0.085,0.0,0.0,0.0
2025-11-02T15:14:49.208Z,0.07,7.554,-6.033,0.373,-0.19,0.121,0.009,58.47,-38.58,-87.17,0.135,0.0,0.0,0.0
2025-11-02T15:14:49.401Z,0.07,7.554,-6.033,0.373,-0.336,0.031,-0.001,58.44,-38.58,-87.17,0.135,0.0,0.0,0.0
2025-11-02T15:14:49.406Z,0.07,8.009,-6.474,-0.591,-0.336,0.031,-0.001,58.44,-38.87,-94.22,0.505,0.0,0.0,0.0
2025-11-02T15:14:49.616Z,0.07,7.659,-8.131,1.116,-0.336,0.031,-0.001,58.44,-46.41,-81.71,1.416,0.0,0.0,0.0
2025-11-02T15:14:49.724Z,0.07,7.659,-8.131,1.116,-0.611,0.866,0.644,70.32,-46.41,-81.71,1.416,0.0,0.0,0.0
2025-11-02T15:14:49.814Z,0.07,7.499,-7.748,-1.252,-0.611,0.866,0.644,70.32,-45.54,-99.48,1.045,0.0,0.0,0.0
2025-11-02T15:14:49.836Z,0.07,7.499,-7.748,-1.252,-0.611,0.866,0.644,70.32,-45.54,-99.48,1.045,0.0,0.0,0.0
2025-11-02T15:14:50.013Z,0.07,5.703,-7.683,1.834,-0.611,0.866,0.644,70.32,-52.06,-72.17,0.068,0.0,0.0,0.0
2025-11-02T15:14:50.043Z,0.07,5.703,-7.683,1.834,0.96,0.382,0.522,79.95,-52.06,-72.17,0.068,0.0,0.0,0.0
2025-11-02T15:14:50.215Z,0.07,6.747,-9.804,0.668,0.96,0.382,0.522,79.95,-55.34,-84.35,2.11,0.0,0.0,0.0
2025-11-02T15:14:50.365Z,0.07,6.747,-9.804,0.668,-0.778,1.93,-0.574,69.35,-55.34,-84.35,2.11,0.0,0.0,0.0
2025-11-02T15:14:50.416Z,0.07,8.246,-8.09,18.878,-0.778,1.93,-0.574,69.35,-21.44,-23.59,12.322,0.0,0.0,0.0
2025-11-02T15:14:50.619Z,0.07,11.126,-6.967,-0.706,-0.778,1.93,-0.574,69.35,-32.0,-93.63,3.336,0.0,0.0,0.0
2025-11-02T15:14:50.686Z,0.07,11.126,-6.967,-0.706,-0.332,0.56,1.447,95.96,-32.0,-93.63,3.336,0.0,0.0,0.0
2025-11-02T15:14:50.822Z,0.07,7.587,-6.749,-5.155,-0.332,0.56,1.447,95.96,-36.35,-124.19,1.578,0.0,0.0,0.0
2025-11-02T15:14:50.856Z,0.1,7.587,-6.749,-5.155,-0.332,0.56,1.447,95.96,-36.35,-124.19,1.578,0.0,0.0,0.0
2025-11-02T15:14:51.011Z,0.1,7.587,-6.749,-5.155,-3.723,-2.949,-0.938,78.65,-36.35,-124.19,1.578,0.0,0.0,0.0
2025-11-02T15:14:51.019Z,0.1,6.019,-10.539,-6.043,-3.723,-2.949,-0.938,78.65,-51.02,-135.11,3.748,0.0,0.0,0.0
2025-11-02T15:14:51.220Z,0.1,2.844,-0.072,0.256,-3.723,-2.949,-0.938,78.65,-1.44,-84.85,6.953,0.0,0.0,0.0
2025-11-02T15:14:51.333Z,0.1,2.844,-0.072,0.256,1.704,0.934,0.421,86.42,-1.44,-84.85,6.953,0.0,0.0,0.0
2025-11-02T15:14:51.424Z,0.1,9.474,-12.012,-17.933,1.704,0.934,0.421,86.42,-30.64,-152.15,13.761,0.0,0.0,0.0
2025-11-02T15:14:51.625Z,0.1,6.974,-11.066,7.166,1.704,0.934,0.421,86.42,-47.9,-44.22,5.105,0.0,0.0,0.0
2025-11-02T15:14:51.656Z,0.1,6.974,-11.066,7.166,1.228,0.905,1.527,114.51,-47.9,-44.22,5.105,0.0,0.0,0.0
2025-11-02T15:14:51.804Z,0.11,6.974,-11.066,7.166,1.228,0.905,1.527,114.51,-47.9,-44.22,5.105,0.0,0.0,0.0
2025-11-02T15:14:51.825Z,0.11,4.252,-6.912,-0.831,1.228,0.905,1.527,114.51,-57.92,-101.06,1.652,0.0,0.0,0.0
2025-11-02T15:14:51.972Z,0.11,4.252,-6.912,-0.831,2.17,2.667,-1.2,92.36,-57.92,-101.06,1.652,0.0,0.0,0.0
2025-11-02T15:14:52.026Z,0.11,19.122,-6.27,3.792,2.17,2.667,-1.2,92.36,-17.83,-78.78,10.669,0.0,0.0,0.0
2025-11-02T15:14:52.229Z,0.11,-0.438,-0.654,4.499,2.17,2.667,-1.2,92.36,-8.23,5.56,5.243,0.0,0.0,0.0
2025-11-02T15:14:52.297Z,0.11,-0.438,-0.654,4.499,0.67,4.178,-2.414,47.84,-8.23,5.56,5.243,0.0,0.0,0.0
2025-11-02T15:14:52.432Z,0.11,2.289,2.648,6.057,0.67,4.178,-2.414,47.84,22.24,-20.7,2.814,0.0,0.0,0.0
2025-11-02T15:14:52.616Z,0.11,2.289,2.648,6.057,-0.84,0.682,-0.332,41.72,22.24,-20.7,2.814,0.0,0.0,0.0
2025-11-02T15:14:52.630Z,0.11,-0.067,1.875,12.273,-0.84,0.682,-0.332,41.72,8.68,0.31,2.605,0.0,0.0,0.0
2025-11-02T15:14:52.668Z,0.09,-0.067,1.875,12.273,-0.84,0.682,-0.332,41.72,8.68,0.31,2.605,0.0,0.0,0.0
2025-11-02T15:14:52.839Z,0.09,1.745,1.776,9.385,-0.84,0.682,-0.332,41.72,10.54,-10.53,0.1,0.0,0.0,0.0
2025-11-02T15:14:52.938Z,0.09,1.745,1.776,9.385,-0.069,0.059,0.159,44.65,10.54,-10.53,0.1,0.0,0.0,0.0
2025-11-02T15:14:53.041Z,0.09,1.851,2.559,12.134,-0.069,0.059,0.159,44.65,11.78,-8.67,2.728,0.0,0.0,0.0
2025-11-02T15:14:53.241Z,0.09,-0.558,2.047,11.583,-0.069,0.059,0.159,44.65,10.01,2.76,1.966,0.0,0.0,0.0
2025-11-02T15:14:53.253Z,0.09,-0.558,2.047,11.583,-2.621,-0.889,0.514,54.1,10.01,2.76,1.966,0.0,0.0,0.0
2025-11-02T15:14:53.443Z,0.09,-0.275,0.826,10.525,-2.621,-0.889,0.514,54.1,4.49,1.5,0.751,0.0,0.0,0.0
2025-11-02T15:14:53.583Z,0.09,-0.275,0.826,10.525,0.305,0.349,0.443,62.27,4.49,1.5,0.751,0.0,0.0,0.0
2025-11-02T15:14:53.647Z,0.09,0.541,2.066,8.155,0.305,0.349,0.443,62.27,14.19,-3.8,1.38,0.0,0.0,0.0
2025-11-02T15:14:53.837Z,0.09,0.541,2.066,8.155,0.305,0.349,0.443,62.27,14.19,-3.8,1.38,0.0,0.0,0.0
2025-11-02T15:14:53.844Z,0.09,-0.431,0.584,13.74,0.305,0.349,0.443,62.27,2.43,1.8,3.949,0.0,0.0,0.0
